id_denue,clee,nombre_establecimiento,nombre_normalizado,razon_social,codigo_scian,actividad_scian,categoria_enfoque,subcategoria,sector,es_oferta_deportiva,es_gimnasio_acondicionamiento,es_club_deportivo,es_servicio_adulto_mayor,mencion_explicita_adulto_mayor,terminos_adulto_mayor,criterio_adulto_mayor,requiere_revision_manual,motivo_revision,posible_duplicado_nombre_coordenadas,personal_ocupado,tipo_vialidad,nombre_vialidad,numero_exterior,letra_exterior,numero_interior,letra_interior,direccion_limpia,tipo_asentamiento,asentamiento,codigo_postal,codigo_postal_valido,clave_entidad,entidad,clave_alcaldia,alcaldia,clave_localidad,localidad,ageb,manzana,clave_municipio,clave_ageb,clave_manzana,latitud,longitud,coordenadas_validas,telefono,correo_electronico,sitio_web,tipo_unidad_economica,fecha_alta_denue,anio_alta_denue,mes_alta_denue,anio_datos,mes_corte,edicion_denue
8539687,,ACILO CASA DE LAS LUNAS VALLE,ACILO CASA DE LAS LUNAS VALLE,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,6 a 10 personas,CALLE,EDZNA,203,,,,CALLE EDZNA 203 COLONIA LETRAN VALLE 03650,COLONIA,LETRAN VALLE,03650,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0632,012,09014,0901400010632,0901400010632012,19.3752339,-99.14979167,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
870866,,ALBERGUE ALABAMA,ALBERGUE ALABAMA,INAPAM SEDESOL,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,publico,0,0,0,1,1,INAPAM,codigo_scian_y_palabra_clave,0,,0,11 a 30 personas,CALLE,ALABAMA,17,,,,CALLE ALABAMA 17 COLONIA NAPOLES 03810,COLONIA,NAPOLES,03810,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0384,011,09014,0901400010384,0901400010384011,19.39134258,-99.17410291,1,5556694814,isapli@hotmail.com,WWW.INAPAM.ORG.MX,Fijo,2010-07,2010,07,2020,11,2020-11
955951,,ALBERGUE MORAS INAPAM,ALBERGUE MORAS INAPAM,ALBERGUE MORAS INAPAM,623992,Orfanatos y otras residencias de asistencia social del sector público,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,11 a 30 personas,CALLE,MORAS,818,,,,CALLE MORAS 818 COLONIA ACACIAS 03240,COLONIA,ACACIAS,03240,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0933,001,09014,0901400010933,0901400010933001,19.36506546,-99.1759521,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
869108,,ALBERGUE NEBRASKA,ALBERGUE NEBRASKA,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,publico,0,0,0,1,1,ADULTAS MAYORES,codigo_scian_y_palabra_clave,0,,0,11 a 30 personas,CALLE,NEBRASKA,180,,,,CALLE NEBRASKA 180 COLONIA NAPOLES 03810,COLONIA,NAPOLES,03810,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0204,006,09014,0901400010204,0901400010204006,19.3953933,-99.17697672,1,5556822207,,,Fijo,2010-07,2010,07,2020,11,2020-11
1028318,,ASOCIACION MEXICANA DE GERONTOLOGIA Y GERIATRIA,ASOCIACION MEXICANA DE GERONTOLOGIA Y GERIATRIA,ASOCIACION MEXICANA DE GERONTOLOGIA Y GERIATRIA AC,813130,Asociaciones y organizaciones de profesionistas,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,GERIATR|GERONTOLOG,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,0 a 5 personas,AVENIDA,DOCTOR JOSE MARIA VERTIZ,995,,401,,AVENIDA DOCTOR JOSE MARIA VERTIZ 995 INT 401 COLONIA NARVARTE PONIENTE 03020,COLONIA,NARVARTE PONIENTE,03020,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,044A,010,09014,090140001044A,090140001044A010,19.38541019,-99.15231866,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
871791,,ASOCIACION MEXICANA PRO-REHABILITACION INTEGRAL,ASOCIACION MEXICANA PRO REHABILITACION INTEGRAL,ASOCIACION MEXICANA PROSREHABILITACION INTEGRAL INSTITUCION DE ASISTENCIA PRIVADA,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,privado,0,0,0,1,0,,codigo_scian,0,,0,11 a 30 personas,AVENIDA,2,76,A,,,AVENIDA 2 76 A COLONIA SAN PEDRO DE LOS PINOS 03800,COLONIA,SAN PEDRO DE LOS PINOS,03800,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0350,007,09014,0901400010350,0901400010350007,19.39089487,-99.1840143,1,,ampri.am@hotmail.com,,Fijo,2010-07,2010,07,2020,11,2020-11
903987,,CASA DE ADULTO MAYOR MERIDIA CENTROS DE DIA,CASA DE ADULTO MAYOR MERIDIA CENTROS DE DIA,SALUS CARE SOLUTIONS SAPI DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,1,ADULTO MAYOR,codigo_scian_y_palabra_clave,0,,0,11 a 30 personas,CALLE,AMORES,1729,,,,CALLE AMORES 1729 COLONIA DEL VALLE SUR 03100,COLONIA,DEL VALLE SUR,03100,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0810,010,09014,0901400010810,0901400010810010,19.3660164,-99.17089621,1,,contacto@meridia.mx,WWW.MERIDIA.MX,Fijo,2014-12,2014,12,2020,11,2020-11
8539587,,CASA DE ASISTENSIA AL ADULTO MAYOR,CASA DE ASISTENSIA AL ADULTO MAYOR,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,1,ADULTO MAYOR,codigo_scian_y_palabra_clave,0,,0,0 a 5 personas,AVENIDA,PRESIDENTE PLUTARCO ELIAS CALLES,1143,,,,AVENIDA PRESIDENTE PLUTARCO ELIAS CALLES 1143 COLONIA PORTALES ORIENTE 03570,COLONIA,PORTALES ORIENTE,03570,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0878,015,09014,0901400010878,0901400010878015,19.36709864,-99.13795519,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
1059719,,CASA DE LA CAMPANA RESIDENCIA DE DOCENTES,CASA DE LA CAMPANA RESIDENCIA DE DOCENTES,COLEGIO SIMÓN BOLÍVAR AC AR,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,privado,0,0,0,1,0,,codigo_scian,0,,0,0 a 5 personas,CALLE,CAMPANA,,SN,,,CALLE CAMPANA SN COLONIA INSURGENTES MIXCOAC 03920,COLONIA,INSURGENTES MIXCOAC,03920,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0793,013,09014,0901400010793,0901400010793013,19.37249109,-99.18550601,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
901605,,CASA DE REPOSO,CASA DE REPOSO,FUNDACION DOLORES BENEDET AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,11 a 30 personas,CALLE,RALPH ROEDER,2824,,0,,CALLE RALPH ROEDER 2824 INT 0 COLONIA IZTACCIHUATL 03520,COLONIA,IZTACCIHUATL,03520,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0312,009,09014,0901400010312,0901400010312009,19.3904203,-99.13397437,1,5543846717,,LASPALOMASDELPILAR.WIX.COM/PALOMASDELPILAS-DEL-PILAR,Fijo,2014-12,2014,12,2020,11,2020-11
954093,,CASA DEL ACTOR IAP MARIO MORENO,CASA DEL ACTOR IAP MARIO MORENO,,623312,Asilos y otras residencias del sector público para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,publico,0,0,0,1,0,,codigo_scian,0,,0,31 a 50 personas,CALLE,TIZIANO,34,,,,CALLE TIZIANO 34 COLONIA MIXCOAC 03910,COLONIA,MIXCOAC,03910,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0685,004,09014,0901400010685,0901400010685004,19.37380107,-99.19044673,1,,casadelactor@hotmail.com,,Fijo,2010-07,2010,07,2020,11,2020-11
954990,,CASA HOGAR CENTRO DE ATENCION GERIATRICA,CASA HOGAR CENTRO DE ATENCION GERIATRICA,,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,1,GERIATR,codigo_scian_y_palabra_clave,0,,0,11 a 30 personas,CALLE,ACORDADA,62,,,,CALLE ACORDADA 62 COLONIA SAN JOSE INSURGENTES 03900,COLONIA,SAN JOSE INSURGENTES,03900,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0897,017,09014,0901400010897,0901400010897017,19.36862722,-99.18357508,1,5555982472,padillageriatria@yahoo.com.mx,ATENCIONGERIATRICA.MX,Fijo,2010-07,2010,07,2020,11,2020-11
959818,,CASA HOGAR UNGRANITO DE ARENA,CASA HOGAR UNGRANITO DE ARENA,"CASA HOGAR UN GIGANTE DE ARENA, AC",623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,31 a 50 personas,CALLE,NICOLAS SAN JUAN,515,,,,CALLE NICOLAS SAN JUAN 515 COLONIA DEL VALLE 03020,COLONIA,DEL VALLE,03020,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0257,023,09014,0901400010257,0901400010257023,19.39365802,-99.161182,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
982646,,CENTRO CULTURAL DE LA TERCERA EDAD ALHAMBRA,CENTRO CULTURAL DE LA TERCERA EDAD ALHAMBRA,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES INAPAM,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,publico,0,0,0,1,1,ADULTAS MAYORES|INAPAM|TERCERA EDAD,codigo_scian_y_palabra_clave,0,,0,6 a 10 personas,CALLE,ALHAMBRA,1113,,,,CALLE ALHAMBRA 1113 COLONIA PORTALES SUR 03300,COLONIA,PORTALES SUR,03300,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,101A,017,09014,090140001101A,090140001101A017,19.35882501,-99.14529177,1,5556728301,,,Fijo,2010-07,2010,07,2020,11,2020-11
961672,,CENTRO CULTURAL PARA ADULTOS MAYORES INAPAM CUAUHTEMOC,CENTRO CULTURAL PARA ADULTOS MAYORES INAPAM CUAUHTEMOC,INAPAM,711312,"Promotores del sector público de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos",servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,ADULTOS MAYORES|INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,11 a 30 personas,EJE VIAL,1 PONIENTE (AVENIDA CUAUHTEMOC),956,,,,EJE VIAL 1 PONIENTE (AVENIDA CUAUHTEMOC) 956 COLONIA NARVARTE PONIENTE 03020,COLONIA,NARVARTE PONIENTE,03020,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0420,011,09014,0901400010420,0901400010420011,19.38402439,-99.15753968,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
955886,,CENTRO CULTURAL SAN FRANCISCO INAPAM,CENTRO CULTURAL SAN FRANCISCO INAPAM,CENTRO CULTURAL SAN FRANCISCO INAPAM SEDESOL,711312,"Promotores del sector público de espectáculos artísticos, culturales, deportivos y similares que cuentan con instalaciones para presentarlos",servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,INAPAM,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,31 a 50 personas,CALLE,SAN FRANCISCO,1809,,0,,CALLE SAN FRANCISCO 1809 INT 0 COLONIA ACTIPAN 03230,COLONIA,ACTIPAN,03230,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0929,008,09014,0901400010929,0901400010929008,19.36806206,-99.17690991,1,5555349597,centroculturalsanfraancisco_inapam@live.com,,Fijo,2010-07,2010,07,2020,11,2020-11
963028,,CENTRO DE ESTUDIOS Y APOYO AL ADULTO MAYOR,CENTRO DE ESTUDIOS Y APOYO AL ADULTO MAYOR,DIRECCIÓN PRESTACIONES ECONÓMICAS Y SERVICIOS EDUCATIVOS,624312,"Servicios de capacitación para el trabajo prestados por el sector público para personas desempleadas, subempleadas o discapacitadas",servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,ADULTO MAYOR,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,6 a 10 personas,CALLE,PALENQUE,57,,0,,CALLE PALENQUE 57 INT 0 COLONIA DIAGONAL SAN ANTONIO 03023,COLONIA,DIAGONAL SAN ANTONIO,03023,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0083,002,09014,0901400010083,0901400010083002,19.39659289,-99.15174674,1,,mcvarela@issste.gob.mx,,Fijo,2010-07,2010,07,2020,11,2020-11
8616925,,CLINICA DEL ENCUENTRO,CLINICA DEL ENCUENTRO,CLINICA DEL ENCUENTRO SA DE CV,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,0,,codigo_scian,0,,0,31 a 50 personas,CALLE,SAN LORENZO,806,,,,CALLE SAN LORENZO 806 COLONIA DEL VALLE 03100,COLONIA,DEL VALLE,03100,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0755,013,09014,0901400010755,0901400010755013,19.37325901,-99.16714308,1,,rebeca@laclinicadelencuentro.com,,Fijo,2019-11,2019,11,2020,11,2020-11
902939,,CONSULTORIO DE GERIATRÍA,CONSULTORIO DE GERIATRIA,,621113,Consultorios de medicina especializada del sector privado,servicio_adulto_mayor,otro_con_mencion_adulto_mayor,no_determinado,0,0,0,1,1,GERIATR,palabra_clave,1,palabra_clave_sin_codigo_scian_directo,0,0 a 5 personas,CALLE,AGUSTIN GONZALEZ DE COSSIO,353,,401,,CALLE AGUSTIN GONZALEZ DE COSSIO 353 INT 401 COLONIA DEL VALLE CENTRO 03100,COLONIA,DEL VALLE CENTRO,03100,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0399,005,09014,0901400010399,0901400010399005,19.38864608,-99.17030121,1,5554332448,consultoriogcossio@hotmail.com,,Fijo,2014-12,2014,12,2020,11,2020-11
934690,,ESTANCIA DE ANCIANOS NUESTRA SEÑORA DE GUADALUPE,ESTANCIA DE ANCIANOS NUESTRA SENORA DE GUADALUPE,ESTANCIA DE ANCIANOS NUESTRA SEÑORA DE GUADALUPE AC,623311,Asilos y otras residencias del sector privado para el cuidado de ancianos,servicio_adulto_mayor,residencia_cuidado,privado,0,0,0,1,1,ANCIANO|ANCIANOS,codigo_scian_y_palabra_clave,0,,0,6 a 10 personas,CALLE,CALLE DEL ANGEL,43,,,,CALLE CALLE DEL ANGEL 43 COLONIA SAN JOSE INSURGENTES 03900,COLONIA,SAN JOSE INSURGENTES,03900,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,090A,020,09014,090140001090A,090140001090A020,19.36763399,-99.18407922,1,5555982492,estancia2002@gmail.com,,Fijo,2014-12,2014,12,2020,11,2020-11
902257,,FUNDACION CENTILA AC,FUNDACION CENTILA AC,,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,privado,0,0,0,1,0,,codigo_scian,0,,0,6 a 10 personas,EJE VIAL,3 PONIENTE (MEDELLIN),381,,102,,EJE VIAL 3 PONIENTE (MEDELLIN) 381 INT 102 COLONIA DEL VALLE NORTE 03103,COLONIA,DEL VALLE NORTE,03103,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,005A,015,09014,090140001005A,090140001005A015,19.40193122,-99.16226018,1,,,,Fijo,2014-12,2014,12,2020,11,2020-11
8539636,,FUNDACION DE ASISTENCIA AL DISCAPACITADO LILIAN,FUNDACION DE ASISTENCIA AL DISCAPACITADO LILIAN,FUNDACION DE ASISTENCIA AL DISCAPACITADO LILIAN AC,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,privado,0,0,0,1,0,,codigo_scian,0,,0,0 a 5 personas,AVENIDA,REPUBLICAS,37,,,,AVENIDA REPUBLICAS 37 COLONIA MIRAMAR 03580,COLONIA,MIRAMAR,03580,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,1024,008,09014,0901400011024,0901400011024008,19.36284526,-99.14100079,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
8386790,,GYM VIENA,GYM VIENA,GYM VIENA,624121,Centros del sector privado dedicados a la atención y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,privado,0,0,0,1,0,,codigo_scian,0,,0,0 a 5 personas,AVENIDA,DIAGONAL SAN ANTONIO,1529,,0,SN,AVENIDA DIAGONAL SAN ANTONIO 1529 INT 0 SN COLONIA NARVARTE PONIENTE 03020,COLONIA,NARVARTE PONIENTE,03020,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0083,001,09014,0901400010083,0901400010083001,19.39778341,-99.15257177,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
870463,,INAPAM,INAPAM,INSTITUTO NACIONAL DE LAS PERSONAS ADULTAS MAYORES,624122,Centros del sector público dedicados a la atención y cuidado diurno de ancianos y discapacitados,servicio_adulto_mayor,centro_cuidado_diurno,publico,0,0,0,1,1,ADULTAS MAYORES|INAPAM,codigo_scian_y_palabra_clave,0,,0,11 a 30 personas,CALLE,CONCEPCION BEISTEGUI,14,,,,CALLE CONCEPCION BEISTEGUI 14 COLONIA DEL VALLE NORTE 03100,COLONIA,DEL VALLE NORTE,03100,1,09,CIUDAD DE MÉXICO,014,Benito Juárez,0001,Benito Juárez,0223,002,09014,0901400010223,0901400010223002,19.39109791,-99.17286365,1,5556876293,comunicananapa@gmail.com,WWW.INAPAN.GOB.MX,Fijo,2010-07,2010,07,2020,11,2020-11
