id_denue,clee,nombre_establecimiento,nombre_normalizado,razon_social,codigo_scian,actividad_scian,categoria_enfoque,subcategoria,sector,es_oferta_deportiva,es_gimnasio_acondicionamiento,es_club_deportivo,es_servicio_adulto_mayor,mencion_explicita_adulto_mayor,terminos_adulto_mayor,criterio_adulto_mayor,requiere_revision_manual,motivo_revision,posible_duplicado_nombre_coordenadas,personal_ocupado,tipo_vialidad,nombre_vialidad,numero_exterior,letra_exterior,numero_interior,letra_interior,direccion_limpia,tipo_asentamiento,asentamiento,codigo_postal,codigo_postal_valido,clave_entidad,entidad,clave_alcaldia,alcaldia,clave_localidad,localidad,ageb,manzana,clave_municipio,clave_ageb,clave_manzana,latitud,longitud,coordenadas_validas,telefono,correo_electronico,sitio_web,tipo_unidad_economica,fecha_alta_denue,anio_alta_denue,mes_alta_denue,anio_datos,mes_corte,edicion_denue
6728983,,SERVICIOS DEPORTIVOS Y ESPECIALES,SERVICIOS DEPORTIVOS Y ESPECIALES,SERVICIOS DEPORTIVOS Y ESPECIALES SA DE CV,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,11 a 30 personas,CALLE,PASEO ANTIOQUIA,10,,0,,CALLE PASEO ANTIOQUIA 10 INT 0 FRACCIONAMIENTO LOMAS ESTRELLA 2 SECCION 09890,FRACCIONAMIENTO,LOMAS ESTRELLA 2 SECCION,09890,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1941,021,09007,0900700011941,0900700011941021,19.32126977,-99.09788816,1,,,,Fijo,2016-01,2016,01,2020,11,2020-11
837795,,SILVER GYM,SILVER GYM,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,EL VERGEL,5,MZ 17,,,CALLE EL VERGEL 5 MZ 17 COLONIA LA HERA 1 09720,COLONIA,LA HERA 1,09720,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2884,016,09007,0900700012884,0900700012884016,19.33694223,-99.05340272,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
8613196,,SISTEMA CORPORATIVO UNIVERSUM,SISTEMA CORPORATIVO UNIVERSUM,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,CALLE,16 DE SEPTIEMBRE,228,,1,,CALLE 16 DE SEPTIEMBRE 228 INT 1 COLONIA IXTLAHUACAN 09690,COLONIA,IXTLAHUACAN,09690,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2795,023,09007,0900700012795,0900700012795023,19.34374144,-98.99889648,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
8435915,,SKYKRULL,SKYKRULL,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,CALLE,SAN LORENZO,3,,0,,CALLE SAN LORENZO 3 INT 0 PUEBLO SAN LORENZO TEZONCO 09790,PUEBLO,SAN LORENZO TEZONCO,09790,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2102,007,09007,0900700012102,0900700012102007,19.310316,-99.06893257,1,5585295413,,,Fijo,2019-11,2019,11,2020,11,2020-11
7830951,,SMART FIT,SMART FIT,LATAM GIM SA DE CV,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,11 a 30 personas,PERIFERICO,CANAL DE GARAY,3278,,,,PERIFERICO CANAL DE GARAY 3278 COLONIA LA ESPERANZA 09910,COLONIA,LA ESPERANZA,09910,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,390A,004,09007,090070001390A,090070001390A004,19.31557305,-99.07713564,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
7830963,,SMART FIT,SMART FIT,LATAMGYM,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,11 a 30 personas,AVENIDA,TLAHUAC,4409,,,,AVENIDA TLAHUAC 4409 COLONIA LOMAS ESTRELLA 09890,COLONIA,LOMAS ESTRELLA,09890,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,4429,001,09007,0900700014429,0900700014429001,19.32180809,-99.09449142,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
9302784,,SMART FIT UAM IZTAPALAPA,SMART FIT UAM IZTAPALAPA,LATAMGYM SAPI DE CV,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,EJE VIAL,8 Sur (Calzada Ermita Iztapalapa),1863,,0,,EJE VIAL 8 Sur (Calzada Ermita Iztapalapa) 1863 INT 0 COLONIA LOS ANGELES 09860,COLONIA,LOS ANGELES,09860,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,141A,017,09007,090070001141A,090070001141A017,19.3504914,-99.07407578,1,,ivonne.lazarinni@smartfit.com.mx,WWW.SMARTFIT.COM.MX,Fijo,2020-11,2020,11,2020,11,2020-11
8612628,,SMART FIT VICENTE GUERRERO,SMART FIT VICENTE GUERRERO,LATAMGYM SAPI DE CV,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,11 a 30 personas,AVENIDA,DIAZ SOTO Y GAMA,,SN,,,AVENIDA DIAZ SOTO Y GAMA SN UNIDAD HABITACIONAL LAS AMERICAS 09240,UNIDAD HABITACIONAL,LAS AMERICAS,09240,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,5111,001,09007,0900700015111,0900700015111001,19.36024997,-99.06350477,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
8629133,,SNAP FITNESS-24-7,SNAP FITNESS 24 7,OPERADORA DE TRAJES SA DE CV,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,CALLE,PARADERO,1,,,,CALLE PARADERO 1 COLONIA CENTRAL DE ABASTOS 09030,COLONIA,CENTRAL DE ABASTOS,09030,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2403,023,09007,0900700012403,0900700012403023,19.38135698,-99.07976006,1,,,WWWSNAPFINTNESS.COM.MX,Fijo,2019-11,2019,11,2020,11,2020-11
841351,,SOCIEDAD FITNESS,SOCIEDAD FITNESS,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,JARDIN BUGAMBILIAS,53,MANZANA 11,,,CALLE JARDIN BUGAMBILIAS 53 MANZANA 11 COLONIA JARDINES DE SAN LORENZO TEZONCO 09940,COLONIA,JARDINES DE SAN LORENZO TEZONCO,09940,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,351A,009,09007,090070001351A,090070001351A009,19.29748717,-99.07507036,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
8782074,,SPARTANCROSSFIT,SPARTANCROSSFIT,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,69,13,,,,CALLE 69 13 COLONIA SANTA CRUZ MEYEHUALCO 09290,COLONIA,SANTA CRUZ MEYEHUALCO,09290,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,166A,025,09007,090070001166A,090070001166A025,19.34349286,-99.04698103,1,5572760556,,,Fijo,2019-11,2019,11,2020,11,2020-11
842019,,SPINING CLUB MENS AND WOMANS,SPINING CLUB MENS AND WOMANS,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,INSURGENTES,23,SN,,,AVENIDA INSURGENTES 23 SN CIUDAD SANTA CRUZ MEYAHUALCO 09290,CIUDAD,SANTA CRUZ MEYAHUALCO,09290,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1763,023,09007,0900700011763,0900700011763023,19.33752818,-99.03862815,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
9177802,,SPINING HEART LIGHT,SPINING HEART LIGHT,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,ATANASIO G. SARABIA,352,,,,CALLE ATANASIO G. SARABIA 352 COLONIA HEROES DE CHURUBUSCO 09090,COLONIA,HEROES DE CHURUBUSCO,09090,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,0939,002,09007,0900700010939,0900700010939002,19.36144035,-99.11933841,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
8670546,,SPINING MARIAN,SPINING MARIAN,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,ANDADOR,MANZANA O EDIFICACION CONTIGUA,0,SN,0,,ANDADOR MANZANA O EDIFICACION CONTIGUA 0 SN INT 0 COLONIA U H VICENTE GUERRERO 09200,COLONIA,U H VICENTE GUERRERO,09200,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1053,054,09007,0900700011053,0900700011053054,19.35448475,-99.05579638,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
821357,,SPINING SPORT LIVE,SPINING SPORT LIVE,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,NICARAGUA,55,14,,,CALLE NICARAGUA 55 14 COLONIA SAN MIGUEL TEOTONGO 09630,COLONIA,SAN MIGUEL TEOTONGO,09630,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,294A,015,09007,090070001294A,090070001294A015,19.34259654,-98.99102997,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
839026,,SPINNING,SPINNING,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CANAL KIEL,51,MZ 4 LT 51,,,CALLE CANAL KIEL 51 MZ 4 LT 51 COLONIA HANK GONZALEZ 09700,COLONIA,HANK GONZALEZ,09700,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,4772,024,09007,0900700014772,0900700014772024,19.33010708,-99.05140403,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
8782514,,SPINNING,SPINNING,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CLAVELINA,0,SN,0,,CALLE CLAVELINA 0 SN INT 0 COLONIA LOS ANGELES 09830,COLONIA,LOS ANGELES,09830,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,141A,023,09007,090070001141A,090070001141A023,19.34586732,-99.07301806,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
843210,,SPINNING MAGO,SPINNING MAGO,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,GUACEPIL,0,SN,0,MZ2 LT3,CALLE GUACEPIL 0 SN INT 0 MZ2 LT3 COLONIA ALLEPETLALLI 09960,COLONIA,ALLEPETLALLI,09960,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,440A,020,09007,090070001440A,090070001440A020,19.28888068,-99.06569877,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
8253420,,SPINNING SIN NOMBRE,SPINNING SIN NOMBRE,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,CEMPAZUCHITL,,SN,,,CALLE CEMPAZUCHITL SN COLONIA SAN MIGUEL TEOTONGO 09630,COLONIA,SAN MIGUEL TEOTONGO,09630,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2668,021,09007,0900700012668,0900700012668021,19.34980208,-98.98942548,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
837055,,SPINNING TERESA EXTREAME,SPINNING TERESA EXTREAME,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,10,5,MANZANA 66,,,CALLE 10 5 MANZANA 66 COLONIA JOSE LOPEZ PORTILLO 09920,COLONIA,JOSE LOPEZ PORTILLO,09920,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,3488,010,09007,0900700013488,0900700013488010,19.30407783,-99.08259152,1,,,,Fijo,2014-12,2014,12,2020,11,2020-11
725440,,SPORT CENTER,SPORT CENTER,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,TLAHUAC,4548,,,,AVENIDA TLAHUAC 4548 COLONIA LOMAS ESTRELLA PRIMERA SECCION 09890,COLONIA,LOMAS ESTRELLA PRIMERA SECCION,09890,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,4965,018,09007,0900700014965,0900700014965018,19.32177226,-99.09300216,1,5519270408,,,Fijo,2010-07,2010,07,2020,11,2020-11
833554,,SPORT CLASS,SPORT CLASS,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,AVENIDA DE LAS MINAS,0,SN,0,,AVENIDA AVENIDA DE LAS MINAS 0 SN INT 0 COLONIA CITLALLI 09660,COLONIA,CITLALLI,09660,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2757,024,09007,0900700012757,0900700012757024,19.3444852,-99.02073842,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
724653,,SPORT DANCE FITNESS,SPORT DANCE FITNESS,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,SANTA CRUZ,0,SN,0,,AVENIDA SANTA CRUZ 0 SN INT 0 COLONIA PUENTE BLANCO 09770,COLONIA,PUENTE BLANCO,09770,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1918,027,09007,0900700011918,0900700011918027,19.32928728,-99.06422627,1,,,,Fijo,2014-12,2014,12,2020,11,2020-11
8947749,,SPORT FITNES LOMAS ESTRELLA,SPORT FITNES LOMAS ESTRELLA,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,31 a 50 personas,AVENIDA,PASEO ANTIOQUIA,10,,,,AVENIDA PASEO ANTIOQUIA 10 COLONIA LOMAS ESTRELLA 09890,COLONIA,LOMAS ESTRELLA,09890,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1941,021,09007,0900700011941,0900700011941021,19.32135988,-99.09785593,1,,sportandfitnesslomasestrella@gmail.com,SPORTANDFITNESSLOMASESTRELLA@GMAIL.COM,Fijo,2019-11,2019,11,2020,11,2020-11
8305830,,SPORT GYM DELFINES,SPORT GYM DELFINES,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,CUAUHTEMOC,40,,,,AVENIDA CUAUHTEMOC 40 BARRIO SAN LORENZO 09900,BARRIO,SAN LORENZO,09900,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,216A,001,09007,090070001216A,090070001216A001,19.30274562,-99.06933438,1,5521056516,,,Fijo,2019-11,2019,11,2020,11,2020-11
714018,,SPORT VALLE,SPORT VALLE,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,PAJARES,269,,,,CALLE PAJARES 269 COLONIA VALLE DEL SUR 09819,COLONIA,VALLE DEL SUR,09819,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1354,016,09007,0900700011354,0900700011354016,19.34737049,-99.11324737,1,,,WWW.ACTIVWARE/SPORTVALLE.ES,Fijo,2014-12,2014,12,2020,11,2020-11
720005,,SPRING FITNESS STUDIO,SPRING FITNESS STUDIO,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,11 a 30 personas,AVENIDA,RIO MAYO,86,,,,AVENIDA RIO MAYO 86 COLONIA CENTRAL DE ABASTOS 09020,COLONIA,CENTRAL DE ABASTOS,09020,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2390,017,09007,0900700012390,0900700012390017,19.3864218,-99.08061853,1,,spring.fitness@hotmail.com,,Fijo,2014-12,2014,12,2020,11,2020-11
8613525,,SQUAH,SQUAH,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,FRANCISCO JAVIER MINA,1931,,,,CALLE FRANCISCO JAVIER MINA 1931 EJIDO SANTA MARIA AZTAHUACAN 09570,EJIDO,SANTA MARIA AZTAHUACAN,09570,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1706,044,09007,0900700011706,0900700011706044,19.34618853,-99.03283237,1,5537492145,,,Fijo,2019-11,2019,11,2020,11,2020-11
664647,,SQUASCITY ES UN CLUB DEPORTIVO DE VERETRA,SQUASCITY ES UN CLUB DEPORTIVO DE VERETRA,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CERRADA,MARINA NACIONAL,9,,,,CERRADA MARINA NACIONAL 9 COLONIA UNIDAD HAB SAN ANTONIO CULHUACAN 09800,COLONIA,UNIDAD HAB SAN ANTONIO CULHUACAN,09800,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1566,059,09007,0900700011566,0900700011566059,19.33453503,-99.11053432,1,,,,Fijo,2014-12,2014,12,2020,11,2020-11
720219,,SQUASH GARZA,SQUASH GARZA,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,CANAL DE TEZONTLE,134,,0,,AVENIDA CANAL DE TEZONTLE 134 INT 0 COLONIA LEYES DE REFORMA 3RA SECCION 09310,COLONIA,LEYES DE REFORMA 3RA SECCION,09310,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,4908,007,09007,0900700014908,0900700014908007,19.38369193,-99.06834178,1,,,,Fijo,2014-12,2014,12,2020,11,2020-11
841222,,SQUASH GENESIS,SQUASH GENESIS,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,RIO NILO,13,MANZANA 53,,,CALLE RIO NILO 13 MANZANA 53 COLONIA VALLE DE SAN LORENZO 09970,COLONIA,VALLE DE SAN LORENZO,09970,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,3505,017,09007,0900700013505,0900700013505017,19.30127124,-99.07948773,1,,,,Fijo,2010-07,2010,07,2020,11,2020-11
7905019,,SQUASH GERARDS,SQUASH GERARDS,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,SUR 25,67,,,,CALLE SUR 25 67 COLONIA LA PURISIMA 09310,COLONIA,LA PURISIMA,09310,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1000,004,09007,0900700011000,0900700011000004,19.35690388,-99.0701098,1,,,WWW.RSCSPORTSCARS.COM,Fijo,2019-11,2019,11,2020,11,2020-11
9120754,,STAR CARDIO,STAR CARDIO,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,LIRIO,6,MZ 97,0,,CALLE LIRIO 6 MZ 97 INT 0 COLONIA HUITZICO 09637,COLONIA,HUITZICO,09637,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,426A,001,09007,090070001426A,090070001426A001,19.33050217,-98.97718712,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
840878,,STAR GYM,STAR GYM,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,INSURGENTES,80,,,,AVENIDA INSURGENTES 80 COLONIA PUEBLO SANTA CRUZ MEYEHUALCO 09700,COLONIA,PUEBLO SANTA CRUZ MEYEHUALCO,09700,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1759,020,09007,0900700011759,0900700011759020,19.33749003,-99.0438711,1,5517067413,,,Fijo,2010-07,2010,07,2020,11,2020-11
838419,,START LIGHT,START LIGHT,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,BALTAZAR ECHAVE RIOJA,5,,0,A,CALLE BALTAZAR ECHAVE RIOJA 5 INT 0 A COLONIA BARRIO DE GUADALUPE 09900,COLONIA,BARRIO DE GUADALUPE,09900,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,209A,024,09007,090070001209A,090070001209A024,19.31117712,-99.07215199,1,,,,Fijo,2014-12,2014,12,2020,11,2020-11
720820,,STARTER FITNESS,STARTER FITNESS,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,MIGUEL HIDALGO,35,,,,CALLE MIGUEL HIDALGO 35 COLONIA GUADALUPE DEL MORAL 09300,COLONIA,GUADALUPE DEL MORAL,09300,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,0553,001,09007,0900700010553,0900700010553001,19.37088638,-99.07519568,1,,,,Fijo,2014-12,2014,12,2020,11,2020-11
8138699,,STUDIO FAMA MEXICO,STUDIO FAMA MEXICO,STUDIO FAMA MEXICO,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,EJE VIAL,8 SUR (CALZADA ERMITA IZTAPALAPA),3399,SN,,,EJE VIAL 8 SUR (CALZADA ERMITA IZTAPALAPA) 3399 SN COLONIA XALPA 09640,COLONIA,XALPA,09640,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2691,034,09007,0900700012691,0900700012691034,19.3461151,-99.01977622,1,5559544206,,,Fijo,2019-11,2019,11,2020,11,2020-11
8604403,,THE GYM MONSTER HOUSE,THE GYM MONSTER HOUSE,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,VILLA FRANQUEZA,0,SN,0,,CALLE VILLA FRANQUEZA 0 SN INT 0 COLONIA DESARROLLO URBANO QUETZALCOATL 09706,COLONIA,DESARROLLO URBANO QUETZALCOATL,09706,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,3401,005,09007,0900700013401,0900700013401005,19.32593217,-99.03626938,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
8782813,,THE RING FITNESS CLUB,THE RING FITNESS CLUB,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,6 a 10 personas,AVENIDA,LIC. LUIS MANUEL ROJAS,73,,,,AVENIDA LIC. LUIS MANUEL ROJAS 73 COLONIA CONSTITUCION DE 1917 09260,COLONIA,CONSTITUCION DE 1917,09260,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,1443,019,09007,0900700011443,0900700011443019,19.35090098,-99.06396012,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
8554437,,TIGER GIM,TIGER GIM,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,TLAHUAC,,SN,,,AVENIDA TLAHUAC SN COLONIA PUEBLO SAN LORENZO TEZONCO 09790,COLONIA,PUEBLO SAN LORENZO TEZONCO,09790,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,2102,026,09007,0900700012102,0900700012102026,19.31254576,-99.06970246,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
832710,,TITAN SPORT GYM,TITAN SPORT GYM,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,AVENIDA,JOSE LOPEZ PORTILLO,10,,0,,AVENIDA JOSE LOPEZ PORTILLO 10 INT 0 COLONIA CONSEJO AGRARISTA MEXICANO 09760,COLONIA,CONSEJO AGRARISTA MEXICANO,09760,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,5060,002,09007,0900700015060,0900700015060002,19.32628607,-99.05429477,1,5566173941,,,Fijo,2010-07,2010,07,2020,11,2020-11
7760295,,TRAINING FITNES CENTER,TRAINING FITNES CENTER,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,RODOLFO USIGLI,505,,0,,CALLE RODOLFO USIGLI 505 INT 0 COLONIA ESCUADRON 201 09060,COLONIA,ESCUADRON 201,09060,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,0708,016,09007,0900700010708,0900700010708016,19.36328226,-99.11350872,1,,super-yordy@hotmail.com,,Fijo,2019-11,2019,11,2020,11,2020-11
9000242,,TRIS&VAL,TRIS VAL,,713943,Centros de acondicionamiento físico del sector privado,oferta_deportiva,acondicionamiento_fisico,privado,1,1,0,0,0,,no_aplica,0,,0,0 a 5 personas,CALLE,JARDIN CLAVELES,,SN,,,CALLE JARDIN CLAVELES SN COLONIA JARDINES DE SAN LORENZO TEZONCO 09940,COLONIA,JARDINES DE SAN LORENZO TEZONCO,09940,1,09,CIUDAD DE MÉXICO,007,Iztapalapa,0001,Iztapalapa,433A,021,09007,090070001433A,090070001433A021,19.29654865,-99.07214305,1,,,,Fijo,2019-11,2019,11,2020,11,2020-11
